1.9792,0.066048
1.1392,0
0.6652,0.00384
2.2828,0.000768
3,0.033024
0.354736,0.025344
0.4744,0.03072
0.691792,0.040704
0.540736,0.022272
0.716416,0.052224
2.39354,0.022272
2.27416,0.0192
1.48677,0.024576
0.3868,0.071424
0.544912,0.004608
2.4544,0.009216
1.58968,0.016896
1.2256,0.046848
0.702832,0.031488
0.588736,0.028416
2.59826,0.071424
2.94424,0.06144
0.316,0.020736
0.930976,0.02688
2.84075,0.062208
1.2173,0.009984
0.823408,0.004608
2.02341,0.069888
1.56645,0.076032
0.5764,0.000768
1.5376,0.041472
1.684,0.074496
2.9332,0.0576
0.484,0.017664
2.25347,0.029952
1.18187,0.049152
1.99955,0.060672
2.05744,0.029184
2.5336,0.035328
1.1884,0.06528
2.3801,0.070656
2.55434,0.056832
2.35158,0.001536
1.48715,0.033792
2.97938,0.040704
1.77837,0.013056
1.90509,0.031488
1.6348,0.018432
0.9892,0.019968
0.179152,0.072192
2.9128,0.046848
0.771808,0.024576
0.7804,0.02304
1.354,0.016896
1.78595,0.027648
0.213808,0.051456
2.78685,0.056064
1.19339,0.04992
1.39667,0.0192
1.6408,0.02688
1.96922,0.044544
0.9352,0.075264
1.9827,0.016128
2.9356,0.023808
1.0408,0.01152
0.5356,0.009216
2.29701,0.037632
0.447184,0.07296
0.77128,0.012288
2.0176,0.06144
1.17774,0.02304
1.70469,0.010752
1.70483,0.03456
0.617344,0.02688
2.0463,0.012288
2.48123,0.06528
0.9412,0.016896
2.91362,0.046848
1.05275,0.055296
3,0.073728
0.95776,0.043776
1.30086,0.024576
0.595456,0.039168
1.45432,0.036864
2.4496,0.013056
1.216,0.04608
1.74554,0.049152
0.341008,0
2.944,0.068352
2.78296,0.073728
0.910048,0.032256
2.476,0.018432
0.83536,0.0192
3,0.052992
2.074,0.051456
0.4528,0.028416
0.298624,0.001536
2.13606,0.019968
1.63384,0.026112
