1.42554,1.5513
2.18148,0.754385
1.77501,1.23366
1.99413,1.19293
0.0941461,1.20756
1.22248,1.3457
1.34293,1.44759
0.247769,1.36409
0.807415,1.37235
2.25168,1.23329
1.85611,1.17757
2.11352,1.25366
1.36268,1.45704
0.577752,0.856081
1.94935,1.25713
1.96724,1.24201
1.28539,1.42168
0.612171,1.29344
0.780374,1.37994
0.469645,1.18169
0.805779,1.1375
0.447895,1.31213
0.664044,1.24384
1.10961,1.43107
2.11634,1.51218
0.510669,1.1853
1.8019,1.45686
2.75234,1.4103
1.43657,1.13523
2.47868,1.02177
1.56063,1.31189
0.863776,1.48297
3,1.01405
2.27358,1.46045
2.37365,1.45109
2.76471,1.41642
1.79364,1.23305
0.678395,0.864645
1.13343,1.08245
2.5127,1.21549
2.08957,1.10723
1.61455,1.42461
0.982196,1.13374
1.66732,1.31141
2.29652,1.25735
2.49164,1.44049
2.33348,1.29619
1.25293,1.31245
1.16524,1.26266
2.39439,1.34028
2.57089,1.36107
0.543949,1.48682
2.67605,1.2597
1.8174,0.875834
0.94903,1.22545
1.24531,1.44067
1.28718,1.37168
1.6725,1.22518
2.47638,1.55335
1.67162,1.31328
1.76987,1.42184
1.43596,1.17193
1.16265,1.39815
1.55387,1.2186
0.983198,1.22101
2.31485,1.2798
1.52307,1.3529
1.86329,1.19508
1.00642,1.0719
0.326445,1.25496
1.92592,1.47558
1.92728,1.43092
2.70346,1.13206
2.89508,1.22149
1.31679,1.42783
2.89357,0.991604
1.37252,1.39691
1.89973,1.12833
0.638885,1.47614
1.07169,0.844932
2.24588,1.0203
2.15519,1.44735
